t	x0	y0	x1	y1	x2	y2
3.63	0.959906	-0.313203	-0.218	0.975342	-0.736345	-0.69109
3.64	0.986531	-0.21833	-0.314042	0.949987	-0.666866	-0.760675
3.65	1.00006	-0.119556	-0.406089	0.912521	-0.589387	-0.819861
3.66	1.0032	-0.0185131	-0.49431	0.866123	-0.506264	-0.870498
3.67	0.999376	0.0832465	-0.579378	0.814278	-0.419916	-0.915173
3.68	0.988034	0.184322	-0.659991	0.756762	-0.330655	-0.953186
3.69	0.96552	0.28285	-0.732808	0.690838	-0.237708	-0.980958
3.7	0.930311	0.377109	-0.795718	0.615542	-0.141247	-0.996679
3.71	0.885386	0.46677	-0.850168	0.53313	-0.0425189	-1.00277
3.72	0.834697	0.552311	-0.89878	0.446359	0.0572562	-1.00253
3.73	0.77877	0.632836	-0.941048	0.355892	0.156985	-0.995413
3.74	0.715211	0.705676	-0.97311	0.261091	0.255022	-0.97755
3.75	0.642818	0.769151	-0.992304	0.16229	0.349654	-0.946928
3.76	0.563455	0.824811	-1.0004	0.061216	0.440427	-0.906114
3.77	0.47969	0.875365	-1.00098	-0.0402867	0.527853	-0.858989
3.78	0.392087	0.920471	-0.994482	-0.140787	0.611233	-0.806082
3.79	0.299785	0.956246	-0.977875	-0.238733	0.687836	-0.744704
3.8	0.202834	0.979718	-0.949197	-0.332677	0.755342	-0.673222
3.81	0.102797	0.992368	-0.910654	-0.422389	0.814448	-0.593507
3.82	0.00144685	0.997797	-0.865974	-0.508652	0.867517	-0.508768
3.83	-0.0999311	0.996518	-0.815844	-0.591206	0.914583	-0.42039
3.84	-0.199888	0.98503	-0.757662	-0.66776	0.952305	-0.327937
3.85	-0.296738	0.960429	-0.68958	-0.736176	0.977818	-0.231458
3.86	-0.38968	0.924249	-0.613138	-0.797136	0.992396	-0.13246
3.87	-0.479046	0.880449	-0.531305	-0.853058	0.999658	-0.0327723
3.88	-0.564568	0.830555	-0.445233	-0.904076	1.00054	0.0663486
3.89	-0.644127	0.772576	-0.354165	-0.946593	0.991956	0.163775
3.9	-0.715432	0.704672	-0.257939	-0.976952	0.971019	0.258326
3.91	-0.778679	0.628211	-0.158246	-0.995593	0.939051	0.349696
3.92	-0.836012	0.546355	-0.0573859	-1.00594	0.899859	0.438675
3.93	-0.887885	0.460782	0.0430504	-1.00938	0.854812	0.525391
3.94	-0.931335	0.371127	0.141923	-1.00323	0.801434	0.607795
3.95	-0.963137	0.277205	0.238081	-0.984422	0.737152	0.683115
3.96	-0.983851	0.180367	0.330981	-0.953818	0.662902	0.75078
3.97	-0.996973	0.0824407	0.421027	-0.915227	0.582063	0.812515
3.98	-1.004	-0.0155386	0.50821	-0.870644	0.496836	0.868916
3.99	-1.00206	-0.112962	0.590703	-0.818314	0.407118	0.917185
4	-0.987514	-0.208943	0.666059	-0.755961	0.31264	0.953663
4.01	-0.960635	-0.302837	0.733952	-0.684439	0.21475	0.978052
4.02	-0.925108	-0.394848	0.796364	-0.606989	0.115615	0.993404
4.03	-0.883188	-0.484949	0.854231	-0.52569	0.016714	1.00165
4.04	-0.833183	-0.571335	0.904932	-0.440137	-0.0811712	1.00078
4.05	-0.772418	-0.65118	0.944582	-0.349573	-0.177265	0.987681
4.06	-0.701347	-0.723316	0.972484	-0.254915	-0.271085	0.962663
4.07	-0.623399	-0.788975	0.991623	-0.158092	-0.362967	0.929326
4.08	-0.541407	-0.848974	1.00424	-0.0603633	-0.453096	0.890014
4.09	-0.455676	-0.901114	1.0084	0.0377993	-0.539932	0.843117
4.1	-0.365661	-0.941904	1.00032	0.135743	-0.620777	0.785821
4.11	-0.272119	-0.970751	0.979242	0.232598	-0.694429	0.718343
4.12	-0.176799	-0.99071	0.948258	0.327963	-0.762189	0.644005
4.13	-0.0808662	-1.00434	0.910164	0.421465	-0.825193	0.56553
4.14	0.0153262	-1.01009	0.86421	0.511436	-0.881433	0.482814
4.15	0.111331	-1.00428	0.808067	0.595178	-0.92701	0.394659
4.16	0.206509	-0.986029	0.741926	0.671273	-0.96042	0.301413
4.17	0.300743	-0.958444	0.669016	0.740733	-0.984044	0.205
4.18	0.394071	-0.92451	0.592218	0.804723	-1.0005	0.107121
4.19	0.485197	-0.883405	0.511654	0.861662	-1.00871	0.00854024
4.2	0.571366	-0.832143	0.426144	0.908127	-1.00514	-0.0901183
4.21	0.650563	-0.770039	0.335838	0.942911	-0.988624	-0.188012
4.22	0.723159	-0.699924	0.242385	0.968647	-0.962014	-0.284628
4.23	0.790215	-0.624928	0.147118	0.988262	-0.92859	-0.379603
4.24	0.850509	-0.545567	0.0502928	1.00077	-0.88818	-0.471482
4.25	0.900762	-0.460695	-0.0479011	1.00217	-0.83828	-0.557598
4.26	0.939271	-0.37027	-0.146653	0.990472	-0.778321	-0.636181
4.27	0.967936	-0.275971	-0.245105	0.968048	-0.711088	-0.708036
4.28	0.989447	-0.179542	-0.342586	0.93834	-0.639648	-0.774868
4.29	1.00324	-0.081744	-0.437628	0.901493	-0.564259	-0.836027
4.3	1.00595	0.0169209	-0.527573	0.854835	-0.483226	-0.888287
4.31	0.995943	0.115532	-0.610291	0.797167	-0.395913	-0.929475
4.32	0.975784	0.213253	-0.685934	0.730859	-0.303724	-0.961071
4.33	0.949106	0.30963	-0.75576	0.659231	-0.208407	-0.9859
4.34	0.916149	0.403604	-0.819143	0.583217	-0.110707	-1.00381
4.35	0.87399	0.492911	-0.873111	0.501644	-0.0110093	-1.01134
4.36	0.820951	0.575582	-0.915648	0.414054	0.0896869	-1.00603
4.37	0.759097	0.651841	-0.948347	0.321885	0.190064	-0.989446
4.38	0.69173	0.723244	-0.974335	0.226967	0.289034	-0.964966
4.39	0.61966	0.789628	-0.993861	0.130107	0.385172	-0.933348
4.4	0.541164	0.848104	-1.00361	0.0316511	0.476189	-0.892337
4.41	0.455087	0.895993	-1.00091	-0.0674947	0.560167	-0.840534
4.42	0.362647	0.933886	-0.987238	-0.166168	0.637293	-0.779978
4.43	0.266133	0.964333	-0.966229	-0.263645	0.709159	-0.714
4.44	0.167065	0.987681	-0.938953	-0.359118	0.775842	-0.64356
4.45	0.0662743	1.00089	-0.902875	-0.450812	0.834742	-0.567035
4.46	-0.0351167	1.00123	-0.855652	-0.536775	0.88334	-0.483268
4.47	-0.135762	0.989932	-0.798399	-0.61666	0.922392	-0.393495
4.48	-0.234723	0.970622	-0.734217	-0.691576	0.954855	-0.300006
4.49	-0.33107	0.944737	-0.664462	-0.761562	0.981553	-0.204072
4.5	-0.423053	0.910118	-0.587938	-0.824177	0.999441	-0.105971
4.51	-0.50882	0.864561	-0.503613	-0.876722	1.0051	-0.00630801
4.52	-0.588244	0.809247	-0.412757	-0.919358	0.998875	0.0936997
4.53	-0.662932	0.74747	-0.317932	-0.954517	0.984067	0.192953
4.54	-0.733614	0.680723	-0.220896	-0.982978	0.962361	0.290467
4.55	-0.798248	0.607558	-0.122366	-1.00202	0.931765	0.384643
4.56	-0.853862	0.526359	-0.0231781	-1.0086	0.889681	0.473645
4.57	-0.899963	0.437948	0.0754369	-1.00339	0.836658	0.556949
4.58	-0.938656	0.344844	0.172616	-0.990144	0.775776	0.635559
4.59	-0.970989	0.24892	0.267883	-0.97095	0.70895	0.709787
4.6	-0.99457	0.150801	0.360239	-0.943813	0.635387	0.777441
4.61	-1.00605	0.0510673	0.448198	-0.905628	0.553964	0.835485
4.62	-1.00523	-0.0491102	0.531261	-0.856391	0.4658	0.883418
4.63	-0.995126	-0.148565	0.61045	-0.799093	0.373627	0.92361
4.64	-0.977752	-0.246388	0.686373	-0.735892	0.279387	0.957644
4.65	-0.951522	-0.34127	0.75717	-0.665988	0.183517	0.983518
4.66	-0.91375	-0.431545	0.819637	-0.587727	0.086249	0.997786
4.67	-0.864696	-0.516545	0.872495	-0.501601	-0.0115256	0.999923
4.68	-0.807635	-0.597204	0.917281	-0.410188	-0.108885	0.99293
4.69	-0.745075	-0.674216	0.955261	-0.315803	-0.205351	0.97925
4.7	-0.676433	-0.745874	0.984579	-0.219355	-0.300228	0.957543
4.71	-0.600041	-0.808996	1.0019	-0.121332	-0.392211	0.92464
4.72	-0.516334	-0.862289	1.00658	-0.0227086	-0.480381	0.87984
4.73	-0.427948	-0.907595	1.00154	0.0755138	-0.565	0.825752
4.74	-0.337173	-0.946886	0.989467	0.17278	-0.646221	0.76492
4.75	-0.244492	-0.978895	0.969351	0.268344	-0.722164	0.697181
4.76	-0.149632	-1.00014	0.938175	0.3608	-0.789564	0.621162
4.77	-0.0529357	-1.00916	0.895277	0.449075	-0.846845	0.537361
4.78	0.044761	-1.00814	0.843517	0.533477	-0.895476	0.448496
4.79	0.14275	-0.999631	0.785877	0.614646	-0.937269	0.357086
4.8	0.24013	-0.982922	0.722344	0.691408	-0.971023	0.263871
4.81	0.335372	-0.955036	0.651078	0.760828	-0.993368	0.168756
4.82	0.427102	-0.914912	0.571792	0.82102	-1.00299	0.0722224
4.83	0.515127	-0.865014	0.486666	0.872934	-1.0025	-0.0248134
4.84	0.599612	-0.808377	0.398088	0.918267	-0.995172	-0.121763
4.85	0.6791	-0.745417	0.306728	0.956124	-0.980795	-0.218104
4.86	0.750482	-0.67473	0.212227	0.983262	-0.956229	-0.312692
4.87	0.81176	-0.596317	0.114813	0.997909	-0.919766	-0.404263
4.88	0.864044	-0.512586	0.0154998	1.00192	-0.873424	-0.492533
4.89	0.909635	-0.426076	-0.0846657	0.998063	-0.820351	-0.577753
4.9	0.94838	-0.337358	-0.184593	0.986109	-0.761228	-0.658831
4.91	0.977337	-0.245693	-0.282637	0.963096	-0.694453	-0.732931
4.92	0.994449	-0.150925	-0.377111	0.927556	-0.619315	-0.797833
4.93	1.00122	-0.0539184	-0.467471	0.881897	-0.537552	-0.854044
4.94	1.00058	0.0443446	-0.554012	0.82981	-0.45155	-0.903366
4.95	0.992746	0.143056	-0.635937	0.77235	-0.362182	-0.94549
4.96	0.974883	0.241025	-0.710645	0.707834	-0.269133	-0.977439
4.97	0.944922	0.336786	-0.775921	0.635199	-0.172623	-0.996999
4.98	0.904387	0.429548	-0.832331	0.556003	-0.0738592	-1.00556
4.99	0.856434	0.51914	-0.882167	0.472744	0.0258871	-1.00625
5	0.80207	0.604456	-0.925901	0.386316	0.125633	-0.99973
5.01	0.739715	0.682787	-0.960962	0.296008	0.224072	-0.983409
5.02	0.668321	0.751774	-0.984748	0.201394	0.319571	-0.955181
5.03	0.589491	0.811749	-0.997814	0.10328	0.411219	-0.916585
5.04	0.505943	0.864847	-1.00274	0.00298014	0.499111	-0.87115
5.05	0.418866	0.911517	-1.00018	-0.0982548	0.582902	-0.82034
5.06	0.327772	0.949102	-0.987655	-0.198874	0.660721	-0.762536
5.07	0.232461	0.974799	-0.962859	-0.297026	0.730549	-0.69601
5.08	0.13408	0.98919	-0.926951	-0.391533	0.792464	-0.621545
5.09	0.0342527	0.995427	-0.88328	-0.482239	0.84824	-0.541422
5.1	-0.0658051	0.995014	-0.833452	-0.568653	0.898274	-0.456792
5.11	-0.164968	0.985879	-0.776076	-0.648751	0.94002	-0.367168
5.12	-0.26187	0.965333	-0.709601	-0.720242	0.970518	-0.272251
5.13	-0.355585	0.933789	-0.635065	-0.782997	0.989839	-0.173178
5.14	-0.446084	0.894226	-0.555188	-0.839019	1.00062	-0.0718128
5.15	-0.533149	0.84836	-0.471512	-0.889394	1.00409	0.0302411
5.16	-0.61513	0.794876	-0.383587	-0.932208	0.998063	0.131481
5.17	-0.689837	0.731846	-0.290838	-0.964559	0.979755	0.230194
5.18	-0.756793	0.659685	-0.194135	-0.986143	0.949685	0.325165
5.19	-0.817454	0.58075	-0.0952585	-0.999401	0.911322	0.416309
5.2	-0.872481	0.496678	0.00431052	-1.00587	0.867025	0.503701
5.21	-0.91965	0.407396	0.103465	-1.00374	0.815754	0.58611
5.22	-0.9557	0.312779	0.201031	-0.990158	0.755303	0.661497
5.23	-0.980017	0.214179	0.296121	-0.964991	0.685703	0.729238
5.24	-0.995117	0.113811	0.388624	-0.931006	0.609313	0.790775
5.25	-1.00302	0.013381	0.4784	-0.890192	0.528084	0.847225
5.26	-1.00238	-0.0860428	0.56395	-0.841396	0.442041	0.896993
5.27	-0.990343	-0.183393	0.642889	-0.782379	0.350664	0.936997
5.28	-0.966593	-0.277772	0.714177	-0.713248	0.254685	0.966154
5.29	-0.933982	-0.369079	0.778975	-0.636707	0.155903	0.986317
5.3	-0.895018	-0.457516	0.838384	-0.555209	0.0559072	0.999132
5.31	-0.84901	-0.542253	0.890847	-0.469145	-0.0442194	1.00316
5.32	-0.793603	-0.621479	0.93308	-0.378118	-0.14333	0.995357
5.33	-0.728298	-0.694248	0.963709	-0.282964	-0.240326	0.975061
5.34	-0.655232	-0.761445	0.984719	-0.185696	-0.334824	0.944912
5.35	-0.576645	-0.823905	0.998534	-0.0880174	-0.426793	0.907505
5.36	-0.492905	-0.879971	1.00461	0.00927527	-0.515202	0.86235
5.37	-0.403528	-0.926226	1.00016	0.105656	-0.597872	0.807187
5.38	-0.309197	-0.96099	0.984038	0.200594	-0.673322	0.74166
5.39	-0.21188	-0.985933	0.958214	0.293985	-0.742125	0.668357
5.4	-0.113379	-1.00333	0.925047	0.385926	-0.805409	0.590193
5.41	-0.0146559	-1.01252	0.884139	0.475547	-0.862238	0.507957
5.42	0.0835291	-1.01044	0.833186	0.560762	-0.909735	0.421026
5.43	0.180271	-0.995646	0.771475	0.6399	-0.946237	0.329592
5.44	0.275071	-0.970269	0.701191	0.713119	-0.973192	0.235204
5.45	0.367883	-0.937406	0.625068	0.78116	-0.992902	0.139433
5.46	0.458034	-0.897482	0.543895	0.842798	-1.00501	0.042983
5.47	0.543674	-0.848476	0.457111	0.894787	-1.00661	-0.0537957
5.48	0.623119	-0.789385	0.365093	0.934985	-0.995973	-0.15039
5.49	0.696393	-0.722079	0.269765	0.964595	-0.974741	-0.246443
5.5	0.76441	-0.649339	0.173098	0.986206	-0.945639	-0.34178
5.51	0.826544	-0.572148	0.0759516	1.00004	-0.908868	-0.435415
5.52	0.880155	-0.489809	-0.0214133	1.00352	-0.862175	-0.525014
5.53	0.923233	-0.402117	-0.118521	0.994748	-0.804379	-0.608286
5.54	0.956653	-0.310303	-0.214836	0.975195	-0.73749	-0.684784
5.55	0.982613	-0.215854	-0.310025	0.947861	-0.664791	-0.755364
5.56	1.00108	-0.119411	-0.403284	0.913539	-0.587772	-0.819658
5.57	1.00917	-0.0212415	-0.492764	0.870312	-0.505887	-0.875148
5.58	1.00458	0.0779155	-0.576606	0.816755	-0.418809	-0.919577
5.59	0.988466	0.177047	-0.654521	0.754311	-0.327744	-0.953563
5.6	0.963868	0.275364	-0.727352	0.685777	-0.234383	-0.979598
5.61	0.931854	0.371805	-0.794681	0.612324	-0.139537	-0.998499
5.62	0.890622	0.464346	-0.853847	0.533092	-0.0433291	-1.00816
5.63	0.838629	0.55078	-0.902262	0.447448	0.0538849	-1.00638
5.64	0.777342	0.630386	-0.940206	0.356483	0.15144	-0.99389
5.65	0.709986	0.703918	-0.970054	0.262032	0.248749	-0.973305
5.66	0.638301	0.771458	-0.992652	0.165173	0.34491	-0.945563
5.67	0.561619	0.8311	-1.00569	0.0663091	0.438045	-0.908806
5.68	0.478971	0.880711	-1.00646	-0.0338046	0.525968	-0.861241
5.69	0.390947	0.920574	-0.995303	-0.133935	0.607825	-0.803945
5.7	0.299093	0.952956	-0.975182	-0.232989	0.684239	-0.739853
5.71	0.204379	0.978755	-0.947937	-0.329935	0.755244	-0.670533
5.72	0.107074	0.995747	-0.912478	-0.423144	0.818765	-0.595147
5.73	0.00770933	1.00108	-0.867102	-0.510735	0.872177	-0.512625
5.74	-0.0926509	0.994776	-0.81249	-0.592	0.915163	-0.423768
5.75	-0.192965	0.979523	-0.751269	-0.667705	0.949797	-0.330698
5.76	-0.292178	0.956971	-0.685017	-0.738275	0.977374	-0.234996
5.77	-0.388513	0.925671	-0.612958	-0.802182	0.996226	-0.137224
5.78	-0.479695	0.883368	-0.53382	-0.857151	1.00368	-0.0379136
5.79	-0.564462	0.830386	-0.447988	-0.902844	0.99959	0.06188
5.8	-0.643237	0.769558	-0.357182	-0.94111	0.98659	0.161034
5.81	-0.716536	0.703093	-0.262725	-0.973016	0.966671	0.258549
5.82	-0.783091	0.630725	-0.165064	-0.996573	0.938815	0.353035
5.83	-0.840577	0.551289	-0.0648174	-1.00857	0.900821	0.442807
5.84	-0.888253	0.46513	0.0366122	-1.0083	0.852641	0.527117
5.85	-0.927728	0.374165	0.137648	-0.998247	0.796628	0.606708
5.86	-0.960415	0.280126	0.237019	-0.980686	0.734595	0.68225
5.87	-0.985078	0.183722	0.33332	-0.954908	0.665887	0.75239
5.88	-0.999058	0.0854561	0.42485	-0.918658	0.588941	0.814382
5.89	-1.00171	-0.0136692	0.510617	-0.871635	0.503906	0.866864
5.9	-0.995252	-0.112544	0.591051	-0.81625	0.412872	0.911037
5.91	-0.981728	-0.210342	0.666831	-0.754858	0.317961	0.948318
5.92	-0.960208	-0.306034	0.737033	-0.687433	0.220174	0.977535
5.93	-0.928085	-0.398116	0.79942	-0.612649	0.120169	0.995701
5.94	-0.884647	-0.485532	0.852901	-0.530458	0.0191919	1.00153
5.95	-0.83208	-0.568544	0.898739	-0.442652	-0.08124	0.996944
5.96	-0.772748	-0.647736	0.938426	-0.351137	-0.17998	0.984411
5.97	-0.706625	-0.722079	0.970875	-0.256708	-0.276034	0.963861
5.98	-0.632235	-0.788927	0.993006	-0.159707	-0.368203	0.933259
5.99	-0.549478	-0.846442	1.00324	-0.0610298	-0.455697	0.891887
6	-0.460504	-0.895261	1.00326	0.0380948	-0.53889	0.841678
6.01	-0.367919	-0.936847	0.995492	0.136771	-0.618489	0.784895
6.02	-0.273107	-0.970624	0.979725	0.234203	-0.693711	0.721587
6.03	-0.176564	-0.994011	0.953405	0.329125	-0.762148	0.650278
6.04	-0.0790068	-1.00556	0.915107	0.420252	-0.822044	0.570696
6.05	0.0185503	-1.00689	0.866471	0.507247	-0.87401	0.484746
6.06	0.115359	-1.00057	0.810189	0.590361	-0.919513	0.394755
6.07	0.210823	-0.986765	0.747083	0.668801	-0.957884	0.301747
6.08	0.303997	-0.963166	0.676191	0.740271	-0.986106	0.205851
6.09	0.393957	-0.928296	0.597327	0.802861	-1.00201	0.107659
6.1	0.480688	-0.883581	0.51236	0.85686	-1.00668	0.00844252
6.11	0.564725	-0.831531	0.423756	0.903682	-1.00275	-0.0906265
6.12	0.645429	-0.772733	0.332728	0.943097	-0.990781	-0.188667
6.13	0.720311	-0.70579	0.239374	0.972714	-0.968722	-0.284608
6.14	0.786867	-0.630013	0.143974	0.990763	-0.934935	-0.377306
6.15	0.844764	-0.547062	0.0473446	0.998429	-0.890688	-0.466337
6.16	0.895234	-0.459571	-0.0498073	0.998286	-0.838777	-0.551871
6.17	0.938291	-0.369014	-0.14703	0.990744	-0.78046	-0.633241
6.18	0.971675	-0.27555	-0.243513	0.973338	-0.714907	-0.70825
6.19	0.993236	-0.17942	-0.338051	0.94388	-0.641554	-0.774778
6.2	1.00354	-0.0816032	-0.429883	0.903281	-0.561828	-0.832847
6.21	1.00498	0.0167898	-0.518876	0.854384	-0.478025	-0.884061
6.22	0.998457	0.114933	-0.604259	0.798636	-0.391245	-0.928759
6.23	0.982247	0.211904	-0.683713	0.735121	-0.301211	-0.964732
6.24	0.954639	0.306575	-0.754674	0.662917	-0.207743	-0.989523
6.25	0.916635	0.398299	-0.816502	0.583261	-0.111548	-1.00334
6.26	0.871019	0.487082	-0.870399	0.498754	-0.0136165	-1.0085
6.27	0.81918	0.572404	-0.91686	0.411114	0.0853201	-1.00604
6.28	0.760037	0.652252	-0.95414	0.320528	0.18436	-0.994126
6.29	0.692354	0.724269	-0.980115	0.226915	0.282096	-0.970419
6.3	0.617039	0.787925	-0.995086	0.130893	0.377227	-0.935221
6.31	0.53644	0.844589	-1.00148	0.033392	0.469064	-0.891175
6.32	0.451963	0.894951	-1.00061	-0.0648587	0.556777	-0.840188
6.33	0.363314	0.937162	-0.990911	-0.162998	0.638464	-0.781871
6.34	0.269978	0.96846	-0.970074	-0.259732	0.711957	-0.715317
6.35	0.172571	0.988277	-0.938304	-0.353962	0.776726	-0.641399
6.36	0.0725303	0.99856	-0.898204	-0.445357	0.834089	-0.562383
6.37	-0.0287571	1.00078	-0.851631	-0.533563	0.884907	-0.479731
6.38	-0.129981	0.993747	-0.797842	-0.616996	0.927726	-0.393228
6.39	-0.22961	0.975263	-0.73523	-0.693316	0.960173	-0.30233
6.4	-0.326313	0.945346	-0.664008	-0.761414	0.981942	-0.207516
6.41	-0.419489	0.906545	-0.586268	-0.822102	0.995188	-0.110014
6.42	-0.508663	0.861048	-0.503752	-0.876197	1.00151	-0.0108832
6.43	-0.592382	0.808592	-0.416598	-0.922459	0.99955	0.0889749
6.44	-0.668609	0.747843	-0.324443	-0.958458	0.986503	0.188301
6.45	-0.736599	0.679005	-0.227925	-0.983392	0.961684	0.285724
6.46	-0.797617	0.604036	-0.128631	-0.998903	0.927318	0.380427
6.47	-0.852969	0.524491	-0.0281362	-1.00657	0.885702	0.471852
6.48	-0.90168	0.440199	0.0722611	-1.00551	0.836671	0.558643
6.49	-0.9411	0.350404	0.171185	-0.993516	0.7786	0.638711
6.5	-0.969889	0.255483	0.267401	-0.970302	0.711219	0.710864
6.51	-0.989335	0.156994	0.360415	-0.938292	0.636358	0.77574
6.52	-1.00111	0.0565493	0.450136	-0.899854	0.556013	0.834282
6.53	-1.00449	-0.044631	0.535705	-0.854682	0.470716	0.88556
6.54	-0.997026	-0.14527	0.615361	-0.80076	0.380252	0.927143
6.55	-0.977677	-0.243972	0.688002	-0.737382	0.285245	0.957851
6.56	-0.948226	-0.339779	0.754318	-0.666178	0.187322	0.979139
6.57	-0.911005	-0.432132	0.815454	-0.589134	0.088055	0.992969
6.58	-0.866206	-0.519979	0.87066	-0.506652	-0.0114975	0.998922
6.59	-0.812359	-0.601595	0.91724	-0.418128	-0.11031	0.994574
6.6	-0.749061	-0.675909	0.953223	-0.323836	-0.207256	0.978713
6.61	-0.67809	-0.743568	0.979226	-0.225465	-0.301694	0.953014
6.62	-0.60161	-0.805734	0.996896	-0.125045	-0.393547	0.919895
6.63	-0.520221	-0.861794	1.00604	-0.0241223	-0.482312	0.879517
6.64	-0.433428	-0.909227	1.00451	0.0760353	-0.566499	0.829933
6.65	-0.341506	-0.946231	0.991113	0.174237	-0.644676	0.769983
6.66	-0.246059	-0.973713	0.967371	0.269788	-0.716752	0.700949
6.67	-0.148874	-0.99376	0.93577	0.362538	-0.783319	0.625091
6.68	-0.050998	-1.00647	0.89679	0.451973	-0.843633	0.543465
6.69	0.0469214	-1.00946	0.848816	0.536644	-0.895207	0.455962
6.7	0.14411	-1.00074	0.790878	0.615179	-0.936052	0.363026
6.71	0.239914	-0.981157	0.724399	0.687666	-0.966679	0.2664
6.72	0.334024	-0.952998	0.651754	0.755117	-0.988921	0.16813
6.73	0.425826	-0.916979	0.573916	0.817297	-1.00298	0.069562
6.74	0.513794	-0.8716	0.490362	0.871908	-1.0068	-0.028475
6.75	0.596251	-0.815642	0.400975	0.916618	-0.998798	-0.125196
6.76	0.672705	-0.750221	0.307116	0.9514	-0.980188	-0.220092
6.77	0.743595	-0.677788	0.210703	0.97786	-0.953689	-0.313164
6.78	0.808424	-0.599823	0.112966	0.996364	-0.920243	-0.404219
6.79	0.864924	-0.516399	0.0144929	1.00494	-0.878174	-0.492055
6.8	0.910919	-0.42778	-0.0840895	1.00159	-0.825784	-0.575046
6.81	0.94662	-0.335452	-0.182063	0.986814	-0.763818	-0.652584
6.82	0.974055	-0.241246	-0.278876	0.962851	-0.694719	-0.725153
6.83	0.994084	-0.146126	-0.373737	0.930726	-0.620067	-0.792531
6.84	1.00499	-0.0502866	-0.465031	0.889197	-0.539735	-0.852629
6.85	1.00461	0.0459813	-0.5509	0.837034	-0.453447	-0.902951
6.86	0.99321	0.14214	-0.630626	0.775376	-0.362203	-0.942983
6.87	0.973022	0.2378	-0.704741	0.70701	-0.267787	-0.974138
6.88	0.945289	0.332503	-0.773225	0.633749	-0.1715	-0.997137
6.89	0.908737	0.425027	-0.834196	0.555457	-0.0739724	-1.01045
6.9	0.86159	0.513584	-0.885263	0.471659	0.0241729	-1.01204
6.91	0.804234	0.597026	-0.926066	0.383163	0.122145	-1.00217
6.92	0.739021	0.675235	-0.958444	0.291622	0.219343	-0.983125
6.93	0.667812	0.747786	-0.983715	0.19809	0.315159	-0.956437
6.94	0.590708	0.812722	-1.0006	0.102717	0.408275	-0.921166
6.95	0.507365	0.867647	-1.00665	0.00560095	0.496817	-0.875751
6.96	0.418633	0.912039	-1.00126	-0.0926879	0.579641	-0.820724
6.97	0.326296	0.947518	-0.986156	-0.191383	0.656947	-0.758632
6.98	0.231672	0.975298	-0.962828	-0.289566	0.728988	-0.691453
6.99	0.135202	0.994131	-0.930569	-0.385672	0.794503	-0.619038
7	0.0372512	1.00167	-0.887823	-0.477609	0.851324	-0.540385
7.01	-0.0613829	0.997533	-0.834836	-0.563909	0.898604	-0.455637
7.02	-0.159849	0.983965	-0.773925	-0.644385	0.937513	-0.366191
7.03	-0.257417	0.963052	-0.70716	-0.719026	0.969131	-0.273295
7.04	-0.352933	0.934329	-0.634738	-0.786479	0.992314	-0.177377
7.05	-0.444651	0.89588	-0.55603	-0.84456	1.00463	-0.078739
7.06	-0.53121	0.847293	-0.471478	-0.892488	1.00523	0.0217569
7.07	-0.612461	0.790473	-0.382702	-0.931731	0.99578	0.122904
7.08	-0.688614	0.727461	-0.291039	-0.963926	0.978068	0.223433
7.09	-0.758674	0.658449	-0.196787	-0.988437	0.951679	0.321693
7.1	-0.820552	0.582469	-0.100004	-1.00292	0.914913	0.415615
7.11	-0.87305	0.49942	-0.00138017	-1.00625	0.867646	0.503692
7.12	-0.916944	0.41061	0.097935	-0.999902	0.812155	0.585854
7.13	-0.953347	0.317535	0.196829	-0.985802	0.750851	0.662628
7.14	-0.981429	0.220995	0.294062	-0.963776	0.684047	0.733395
7.15	-0.998807	0.121626	0.388035	-0.931965	0.610574	0.796238
7.16	-1.00435	0.0206228	0.477426	-0.889589	0.530049	0.849903
7.17	-0.999592	-0.0805119	0.56194	-0.83819	0.44371	0.895217
7.18	-0.986777	-0.180515	0.641718	-0.779796	0.353151	0.933706
7.19	-0.966063	-0.278186	0.715847	-0.714731	0.259103	0.965072
7.2	-0.935742	-0.372015	0.782216	-0.64199	0.161823	0.987037
7.21	-0.895026	-0.460717	0.839359	-0.561376	0.0620435	0.997917
7.22	-0.845547	-0.54413	0.887893	-0.474399	-0.0389511	0.998462
7.23	-0.789612	-0.622838	0.929243	-0.383023	-0.139844	0.990419
7.24	-0.727722	-0.696636	0.963104	-0.288353	-0.239301	0.973884
7.25	-0.658619	-0.763954	0.987143	-0.190921	-0.335701	0.947164
7.26	-0.581515	-0.823344	0.999633	-0.0916716	-0.427592	0.909303
7.27	-0.497402	-0.875004	1.00156	0.00797388	-0.514539	0.861692
7.28	-0.40808	-0.919961	0.995303	0.106792	-0.596836	0.806589
7.29	-0.314714	-0.957771	0.981611	0.203894	-0.674032	0.744677
7.3	-0.217864	-0.986063	0.958911	0.298297	-0.744303	0.67501
7.31	-0.11842	-1.00289	0.925715	0.389027	-0.805915	0.59718
7.32	-0.0178083	-1.00885	0.882713	0.475811	-0.858985	0.512655
7.33	0.0825806	-1.00599	0.831815	0.558992	-0.904879	0.4237
7.34	0.181585	-0.994898	0.773734	0.638264	-0.94379	0.33168
7.35	0.27791	-0.973965	0.70752	0.711934	-0.973803	0.236954
7.36	0.370274	-0.941737	0.632498	0.778104	-0.992959	0.139994
